conformation_lmdb_key,source_lmdb_key,pdb_id,sequence_length,sequence_sha256,n_conformations,source_disorder_source,source_is_idp,source_disorder_fraction,evidence_tier,exact_disprot_sequence_match,disprot_ids,disprot_accessions,disorder_residues,disorder_fraction,longest_disorder_region,disorder_region_count
00000475,00000475,P16401,226,d224e13624d8e651b57c2dd5863cb87038b2d412e4c69ea6177a8918eb79e359,5,ebi_mobidb_lite,True,0.7654867172241211,prediction_only_disorder,False,,,0,0.0,0,0
00000476,00000476,Q8N661,226,192716e06ccf0980a0a6f57d2128b02f05c777d7255cdefb075b1e79d7782f53,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000477,00000477,P00846,226,f04cc5d595c72430155880ed7d557ac1f0a36adce1ef12f35e417ca6534821e3,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000478,00000478,A0A1W0WK50,227,f85c1284c1cbc3d4a51c07988949a614e2394bd9a73efd8ebae8cb1ca5e073e2,5,af2_plddt_fallback,True,1.0,experimentally_curated_fully_disordered,True,DP01384,P0CU50,227,1.0,227,3
00000479,00000479,Q9UIJ7,227,87de11223f7109612fff356091798ed061dd03b588f11f19c0d618b84d71bb8c,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000480,00000480,Q96E17,227,c15e1dab2e8589fd5253bce4c02f510ac75751cae912934930df1ec467f0f267,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000481,00000481,P22061,227,ae28cf5fe9de4400a5376278bf1b5df2eb0399276958275c019569d076d1cc9a,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000482,00000482,O95619,227,927acc1a37ca13d792fa8f0e2839f75f31216d8c6962215f472e74f5949ebd15,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000483,00000483,P00403,227,353de6358498ddba7c7ec4236dc3575a0241d53501b23b6796b56efad27adaae,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000484,00000484,P78369,228,7d34151b2a3d46044244cea1c525c88a097781ed34f3ec72da4acf1e43a99e46,5,folded,False,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000485,00000485,P21926,228,d7b8d5d59ffabc059b476121645616fd35c06710fe384a828c095aa93c80b832,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000486,00000486,Q9NWU2,228,9f7697d151562fea8d4647540e8ef94a153a3cedd7522ace6a1f6b24dc81aa51,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000487,00000487,P52803,228,9257b44fda3f9b4f0ec1902cdce820a4561677898c72dcec439939901ff175b0,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000488,00000488,Q6NVH7,229,a3acc2df17e1bf069d31732b5e953d67807cee154148c400f3c44b3938496f78,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000489,00000489,Q9P126,229,4443d41b5d880dc91fbff834c17098884d53c3909088a3c7250210a266fea1d3,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000490,00000490,O43761,229,35776e4e09c0d26530aef60337f13c1cda08309856fe14d65bb053c9c53bc40f,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000491,00000491,Q9H867,229,d7c5e54c7832108c4d519113a2162026b40ca3ebaa724b5d8c521bac6d3dc006,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000492,00000492,Q53R12,229,c6c3a55e8465a36a6fed8ebfdb87087558b7ed2f7939c019fd822c4b71edaf05,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000493,00000493,O95237,230,8ce9042c6a2677285b37fb3d9f4974587901bc666254e9b4846b8ea63cff3457,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000494,00000494,Q8IUX1,230,16b6e887222cc7fc9fac569c56b449cbba8066218bed4fc91ca5089af3396082,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000495,00000495,Q96C74,230,27f7779bd8d50264e3b1e6016f940d406499b5642c0d69c2fb30970ffac98caa,5,folded,False,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000496,00000496,P15374,230,3a2e230ed99300f3b9ec134e40f4688d6a13e53814bbe6abade3979cc3322025,5,folded,,0.0,experimentally_curated_contains_idr,True,DP03108,P15374,20,0.08695652173913043,20,1
00000497,00000497,Q15125,230,ab62cd8ae2dc49c524ec6df1c2093acd7af67f4132befdbfb6a4c8d2fe883746,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000498,00000498,Q96BR5,231,61014432aaac8a2afa6a89d91d3b89110b38da03ec0e71a9ccc8780baaf427c8,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000499,00000499,A0PK11,232,e9124073a3150ceb2d2687310f1e558cf031e749856be34c556e686283948c34,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000500,00000500,Q07817,233,7ff04ddccf949e11263e780f4fb3492ae973c50c851a4df836fb5d6e323a318a,5,folded,,0.0,experimentally_curated_contains_idr,True,DP00298,Q07817,56,0.24034334763948498,56,4
00000501,00000501,P25787,234,634ba26f4dbf951056e95b2e8eb8b98bf487260fd6360922177ae59a79ab5cd1,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000502,00000502,F4JL28,234,a99d26d247cd21cb9d3079f1b044fed8b8db68e98db475dd487b353300da88cf,5,af2_plddt_fallback,True,1.0,experimentally_curated_short_disorder,True,DP02690,F4JL28,28,0.11965811965811966,14,2
00000503,00000503,Q96Q80,235,a489f073e04a2828d5949340f4bb759aa7c13ab0e0d370626cd72d0457a81272,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000504,00000504,Q8TAC9,235,a01a0de476ca6f5e424fae94df21860e2d686bed0a7fde1e7b5dbb03bcbb13bc,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000505,00000505,Q9NQT4,235,2f5134213a9f1129136a678bb31b772a54dda31342dca3a846fcb5707dec050b,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000506,00000506,P41227,235,740245f0cd2e3fa0e6dc52ca3115172f89d1680cb7012023b117bbfa5a66344f,5,folded,,0.0,experimentally_curated_partially_disordered,True,DP03148,P41227,75,0.3191489361702128,75,1
00000507,00000507,Q9BQD7,235,fe0fcb1cd81993dbd9249451b2e031766c0b1e60b3c0cfd538573b61e4284a72,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000508,00000508,A0A3Q8IT45,235,4a9e68232b5a1781cbfae83b6fe74830642fd80d62b129c9aa782008aaed49fe,5,ebi_mobidb_lite,True,0.15744680166244507,experimentally_curated_contains_idr,True,DP04432,A0A3Q8IT45,54,0.2297872340425532,54,1
00000509,00000509,A0A109NYM0,235,7f6f4564b3e300819574e3bc2efd4e63fbb4e9ae6a0212d816a2a3e99754b1cd,5,ebi_mobidb_lite,True,0.1319148987531662,experimentally_curated_short_disorder,True,DP03765,A0A109NYM0,10,0.0425531914893617,10,1
00000510,00000510,Q14353,236,012573999d576a3c0f9841625c6d7c3764de44c2e09863dd6a639e98bad24b6b,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000511,00000511,Q9BQ50,236,7f5b70743588ec9ebf8994aae3dd2e2aeaa4f0da21a1b8da567244ef123bd46a,5,folded,,0.0,experimentally_curated_short_disorder,True,DP02710,Q9BQ50,10,0.0423728813559322,10,1
00000512,00000512,P60033,236,2d48a92016393745de0b5c90fb8dd160380eabaef360b817649cf8451c9511ee,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000513,00000513,P41238,236,520b22acf8291ac62d918e0ac39ac331aa828b9119e33ad729df39e3bd4387cd,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000514,00000514,Q9ULC3,237,2a84205978e596798cac8fbc90c9684efba1a7099df7a1381b2739638d207182,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000515,00000515,Q5VWZ2,237,11c7d0a423e075c8f83696cd555f89fa5074655a0ed70bc96caef84c068f0a4c,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000516,00000516,P19075,237,52cd31489fca498b1fa74914c387351d8810a277639616ddbad78b9bb4ffb948,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000517,00000517,O75204,238,61839014182640c71edb245677b4549d957be04269bede588dffa30be077ab73,5,folded,False,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000518,00000518,P08962,238,b9c273a9948e060a1b3b5d2e50fad54e0cbc2364332786af6c3ce24636d6531b,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000519,00000519,P10415,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,5,folded,,0.0,experimentally_curated_contains_idr,True,DP00297,P10415,23,0.09623430962343096,23,1
00000520,00000520,Q9GZP9,239,8bdfe758891ba326baacbf759a5d3747681c08d9f776466adc3a9ea8ff530a94,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000521,00000521,P28072,239,8e05a40e7e57f9ae1ce2f5691eebe8b62685ce75183a3a514c3ec49d0fb91d7a,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000522,00000522,B0Y813,240,ea7b1f3d05abafce7fb6bba3d00557a3c3c7c539ab8fcb726e3291a2df52ffda,5,af2_plddt_fallback,True,1.0,experimentally_curated_contains_idr,True,DP03362,B0Y813,24,0.1,24,1
00000523,00000523,P30711,240,89ca34b2c7f43b779bc712e2b0a10ee6cab8abbc6512734cddcf5e67b63f9622,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000524,00000524,Q01081,240,0ac226c1624f0a1afc89ff3f2dcac364bc6a7716762d362dcfdc01538e620eb7,5,folded,,0.0,experimentally_curated_partially_disordered,True,DP01456,Q01081,115,0.4791666666666667,115,1
00000525,00000525,O00299,241,b29431fa1a7d8a11fccb267497c21e7dc511232eb80067295b86d7ebf0b7dfcb,5,folded,,0.0,experimentally_curated_contains_idr,True,DP03162,O00299,32,0.13278008298755187,21,2
00000526,00000526,P20618,241,d839c1e7bbfddd8a991606764ce2993b78e0eb29cf1b0a10f239de93296c3067,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000527,00000527,P28066,241,eb7ee6827d8cbf99beea37ed7f1c72ea84d307f3e331b29d74450846e9708f47,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000528,00000528,O60635,241,78f1e00fd53a3274ac915932586e83355c8b9afe62e555052bc73f627da31296,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000529,00000529,Q9BUP3,242,f0cc374b40a3df77970dd1897c9d7e1b8e9f742eaf50cb721279ef3140d3cc88,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000530,00000530,P31944,242,0e067e7e96dba1e520fba5e7843dc3fa3801fd2c803a88ace166ab8a28d5c3cb,5,folded,False,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000531,00000531,Q9Y2R9,242,94f3b91140e5afec13c0e7bc50eb2e996429e296f7ed606344347d29ed31229f,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000532,00000532,A0A175WC91,243,56197a6a3bbfc54245f0b558e8d5021486eca1b2fd1bbea7b9935d85c9dfd8a4,5,af2_plddt_fallback,True,1.0,experimentally_curated_short_disorder,True,DP03786,A0A175WC91,16,0.06584362139917696,16,2
00000533,00000533,P61328,243,c6f46df7e5d4031af74aedd0e3b9ed22247e06912b63983ad1a46225dde1b74b,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000534,00000534,P23396,243,b19ed740e19349873e90269592156769a66f859091c1eb70c68ca36a287fa594,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000535,00000535,Q92876,244,95a6d9dafd4a6b80f49ae48dd3aba141b33684f70afe0af7128957d767e0840d,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000536,00000536,P09417,244,d1394db5a96a81eb272c6aa9aa2c8248761f01710674119b310a22c2d151798d,5,folded,False,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000537,00000537,Q6IQ22,244,ba02b39fe49bd56e7a8577b8338cbd5854ec9aef8b17023fe47d59036be87350,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000538,00000538,P61587,244,a56de68d8ab769bee9d443fc76942ce369962aad72cce0f48a028d4330697291,5,folded,,0.0,experimentally_curated_short_disorder,True,DP02804,P61587,19,0.0778688524590164,19,1
00000539,00000539,P0CG29,244,0404379877fed2b0a266d76f928eae7fbe3e0a15896940b779d4ed99ef7542d4,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000540,00000540,P63104,245,f6eb0debd8fc126ee8b215315ab61c88559ab9c18c579a020673063c4ed1e839,5,folded,,0.0,experimentally_curated_short_disorder,True,DP03654;DP04073,P63103;P63104,29,0.11836734693877551,17,3
00000541,00000541,Q92913,245,3b53fe1258d247f75c843409478524d835bd8d8e6c76e40aeb550fa3a606fd37,5,folded,,0.0,experimentally_curated_contains_idr,True,DP01404,Q92913,25,0.10204081632653061,25,1
00000542,00000542,P27348,245,23444bf380e520bfc839fafd2bf5d943b7f249feb18ea7a264c2144d9a152d1c,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000543,00000543,Q9UI43,246,18ca8754ed4603de28ea120dfe5bba27937062261a4e5f277b848f7de2fd6b64,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000544,00000544,P31946,246,dbadc085543693fc179ee24405711b22cd40118c5d41ebde4797e8ce259c1c70,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000545,00000545,A4IDS4,246,d6feeebe0cb62f2d00693751a89a17971751f57ef21ff1be48d0c1d4ddad26b2,5,af2_plddt_fallback,True,1.0,experimentally_curated_contains_idr,True,DP03779,A4IDS4,35,0.14227642276422764,35,1
00000546,00000546,O15305,246,0a09f61f67a82fbb7f310e27eaadbd2586fb486d3a22f4da5898bd03a0f8fca0,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000547,00000547,P61981,247,0472f1c5d0009e840b47541564d7889ed2461d4f06ea85258ecc0e027c476537,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000548,00000548,A0A3S7WPD8,247,2b15a86119b764786ea4daa8ce0db5d4072e932a6086f3e92c5134145db531aa,5,af2_plddt_fallback,True,1.0,experimentally_curated_contains_idr,True,DP03775,A0A3S7WPD8,33,0.13360323886639677,33,1
00000549,00000549,O15247,247,1c66fc8ed303ff49738aeb5e956669f2f17dc1a112c025bd6cdbcbe15c38b524,5,folded,,0.0,experimentally_curated_short_disorder,True,DP03163,O15247,14,0.05668016194331984,14,1
00000550,00000550,Q92915,247,94b9f81da3bc22fa7ce6c1ecb5f8efc4a38e73c4bb6cca35c662097c27945c36,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000551,00000551,P07478,247,3871a5cd6c282c9d118035b3ecd83e0d77d28259a4a39cf04f6b64fa60e8924e,5,folded,False,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000552,00000552,Q7Z7J7,247,aed18fe64eb74ee824aed601d8defec984b6dd0ae0dd706bafa40d956fe702e7,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000553,00000553,P31947,248,75f00efe46b76f5ba5702b3097ac9ab4df81cdd6aba29bb1ed826ec227372e8a,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000554,00000554,Q8N7B6,248,a5653a6336f1691b86839b1dac8de4dccf276ba8b51f517e31b363da7ac93fca,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000555,00000555,Q9BRU9,249,e972e11fbb70391f96f40d83626467230e4ac6155ff97f732bde0b8b21975ba2,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000556,00000556,P39687,249,4ae0ba5a327f7f0027ee89595f3c2a1cb270d21afe5ea0d53d854e856182e8a1,5,folded,,0.0,disprot_exact_without_disorder_region,True,DP04315,P39687,0,0.0,0,0
00000557,00000557,P19404,249,5c20c649fa48f13b1a5b622ef57749220698c792b5f97dc4e6ac1fc63db68ba7,5,folded,False,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000558,00000558,A6ND01,250,c6c260ca47e9594568f667143caa4be181668cfd348c210004e7e83853f7ab9d,5,af2_plddt_fallback,True,1.0,experimentally_curated_short_disorder,True,DP03209,A6ND01,12,0.048,12,2
00000559,00000559,P13284,250,ad30d4c5100eb8251eb3a8cd5157b224113ed45b242e05452766f92e97455b59,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000560,00000560,P30793,250,7d7a1c35eddf3ed8c4e771b2d37fed39aec73468eba8727e3725d54e90638085,5,folded,False,0.0,experimentally_curated_contains_idr,True,DP03118,P30793,57,0.228,42,2
00000561,00000561,A0ZWU1,251,d24c582d76063c27c71ca83f3bda25a8758481f6ca8acd03aa60a3d95e82fa28,5,ebi_mobidb_lite,True,0.5139442086219788,experimentally_curated_partially_disordered,True,DP01791,A0ZWU1,94,0.3745019920318725,94,1
00000562,00000562,P20160,251,7507d6528715a8eec3f7132c7b8a4cea76e478c10b642ed74cb5adb4398657c7,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000563,00000563,P49447,251,8997352290d2ef16fe971e143a92bdcc6452e300164492edd03b90b69db343d8,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000564,00000564,Q9Y2B2,252,5f05661d85dce5b50f6b1bf29d193fcbbf0300a39227c77304ba05ab0ad261fb,5,folded,False,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000565,00000565,Q9NY35,253,4d59de0c5fbaf6155b2f2ffa52302ddbf008562b218b014b49c396356919c9ce,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000566,00000566,Q96S44,253,23614e5b0071e80e643d95e7442a5951c9e37c7104bba22334d651d1da0ebc2e,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000567,00000567,P15259,253,12ee90d39d7a60e73309b975b24a646be7b3e824040e90eceef0aa1dbc25df04,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000568,00000568,P48509,253,30195cf3be5f2cc16cca69a2f71c9974cbe307255e5e0be5e9ba6d76a5f1172d,5,folded,False,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000569,00000569,O95571,254,75df365181aba0e46c09a80ab77e5bb8cadb546ef85921c20651cb7769e65b5a,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000570,00000570,A4IBS2,254,08cb74071e7e271629d651e7de0ec665a5ae4652149c68b160bc2476deb14d78,5,af2_plddt_fallback,True,1.0,experimentally_curated_contains_idr,True,DP03770,A4IBS2,29,0.1141732283464567,29,2
00000571,00000571,A4HN55,254,1f5c39a3f0a2b0635ea5e42d7289afa6472bb889ff58408da166ca6bd401cf4e,5,af2_plddt_fallback,True,1.0,experimentally_curated_contains_idr,True,DP03764,A4HN55,29,0.1141732283464567,29,1
00000572,00000572,P01909,254,ea7e1f6c0d2dde01171d775f03efa30c6b5111618e3ca65e1a82c8d37d0b15dc,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000573,00000573,P31213,254,7be15bef7aeb161cc050a294e7a4a2e1f70cd9358f41b59831a41a435a20ebed,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000574,00000574,A0AAI8ESY0,255,80c8a5f8b2c4a99732d0cda0d7713ecab3965479a2b68c4d4649052c283ac46f,5,af2_plddt_fallback,True,1.0,experimentally_curated_partially_disordered,True,DP04401,A0AAI8ESY0,102,0.4,102,2
00000575,00000575,Q9H063,256,c68cd9dbcc89be9a9f00806ee8bcb9efdefa5b1ec7660fd466ef22266e465fc0,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000576,00000576,Q9NP55,256,4c91dd571e9e18c48b0f876307ea4dcf5c357175e56176a5859fe7675d7d6d39,5,folded,False,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000577,00000577,P30048,256,d637974b8084f6d94d3f1f830f012212805c2e79fe24c17bdd273b507b6db9f1,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000578,00000578,Q8WW43,257,7c5e27357562f9368927302f89c612ef3cc3f40cfc5c92d91f8e4f8c63308805,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000579,00000579,A0A2U8QNT7,257,68641bbf0990696823bd12ac861be9567d2f26b1063d8272d3618f7526276c99,5,af2_plddt_fallback,True,1.0,experimentally_curated_fully_disordered,True,DP03392,A0A2U8QNT7,257,1.0,257,1
00000580,00000580,Q9BU20,258,10b8f2683a8d3464a7b8f0a87b36509aa6337dd4cbc8acc2277cd83cea2275b5,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000581,00000581,Q96H20,258,a4c9f00237bb155c436b94834a77c3f95123c9031c40d0a7afeb8cbfad0f0abd,5,folded,,0.0,experimentally_curated_contains_idr,True,DP02598,Q96H20,25,0.09689922480620156,25,1
00000582,00000582,A0A178W0D3,259,97c4902307da7ad5c43e2288775ed1039727d19db8fd40fb9f71c178b46b8c42,5,ebi_mobidb_lite,True,0.10038609802722931,experimentally_curated_contains_idr,True,DP02341,A0A178W0D3,39,0.15057915057915058,39,2
00000583,00000583,O96011,259,5569ffbd11fd55589c590e919dbf4ec75a8e75ee6a36464f2c5bb2569e6452ec,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000584,00000584,Q4G0X4,260,e7d35f815838a3362d3db7f6b389bf85ce4a024fd5f809852b3945582f422dc3,5,folded,False,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000585,00000585,Q9BXT2,260,dbc23b94451686e1eda2036f04619265577d13c4bda54534a1ec1181e42998b3,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000586,00000586,O60762,260,15f64df8c8f0b1086f5af0ff4d37a3ace660213c44b800fd60bc9897c4870e95,5,folded,False,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000587,00000587,P00414,261,fc3ab652b5a6fd83fd2abf8f7c0e07b2bafd76c97f9d21fbcaf1413947e6fe46,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000588,00000588,Q9NVS9,261,a0b1f883cc5f9c9027c1def6b9cdcf98dfa9a2e1e254120711aa8e33581e8804,5,folded,,0.0,experimentally_curated_contains_idr,True,DP00168,Q9NVS9,48,0.1839080459770115,48,1
00000589,00000589,P01920,261,a7932a343f7b312d85761aca27e29b64a9af1cc6518067355b996c041f399161,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000590,00000590,P12004,261,9dec884956b52202741953caaa537916ad6312352334832dd7a3581d560d8966,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000591,00000591,Q99714,261,37892504ee980fd328015aac25738a4d34825fdaadf3d8521ffd2b32fb46269a,5,folded,,0.0,experimentally_curated_contains_idr,True,DP03854,Q99714,40,0.1532567049808429,21,2
00000592,00000592,Q96PM5,261,9b3db11607a4a6bf14bee15bb0d09516dafc21923243ae5097a26662e057893c,5,folded,,0.0,experimentally_curated_contains_idr,True,DP02587,Q96PM5,29,0.1111111111111111,29,1
00000593,00000593,Q96EH8,262,6339a607cd75640403c619f1c6dece0584200b4179c1b0b244a41ca86eb4d853,5,folded,False,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000594,00000594,Q16635,262,bf261d2eb7ce3a8ac266a3f932b4aa7d0c1dcae74567edcc768910d2b9a8e205,5,folded,False,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000595,00000595,P25786,263,4368b6ca2d41eea9f7d39396d3054e380555496e57d607818ca26db0d4627422,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000596,00000596,A4IDD0,264,1cf7332502aa0e8ea644c425ad13beacfedc3265b3d90370bee66d747c6b429c,5,ebi_mobidb_lite,True,0.07575757801532745,experimentally_curated_contains_idr,True,DP03766,A4IDD0,23,0.08712121212121213,23,2
00000597,00000597,O75489,264,26eaa8e3a85a2b5a32863c8eb2c92c16676ca56dec725df66cf016c2bba7ac97,5,folded,False,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000598,00000598,P28070,264,206f1c6daf801865972dc8203924fcc645fd8cee727bbff38d6bb6d952ee589a,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000599,00000599,Q8NEB5,264,58a1a61a8fee0f6ff5b6d525e7fcc4c6f784a05f8600a1f51c983088dd070249,5,folded,False,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000600,00000600,Q96BI3,265,c8002818ccc139ee0f431112255d98fc9a34220d4bf9510b7d47c3ca6bb57ffc,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000601,00000601,Q9BQ65,265,e879a668629c3b56d8ba9f9966ad7e8c2676b311c36c63c05dd2a9bb83d18fb6,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000602,00000602,O00142,265,700aaca4d7c026aa2d745608c188ee190df15d5bfc52e364dd642c7d319ac6b0,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000603,00000603,Q9NV23,265,22f646954f5a10a4d3ac42e43771548c0c23786950bebc77055d19afa85ff9ce,5,folded,False,0.0,experimentally_curated_contains_idr,True,DP02795,Q9NV23,42,0.15849056603773584,24,3
00000604,00000604,Q13491,265,edd9839c5e3d84adbcaca1ba5053cce37ea2d23909ea5b24f0f88327e53d6c01,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000605,00000605,P01911,266,6c038ed8f95e0248a1ffd4dbab53c0ff1d973269cc93901237862549053780be,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000606,00000606,O43819,266,64651adbecd156d9b2528c69bf3d3b3282aae88c449638ce9d985b5e5ef09e64,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000607,00000607,Q9Y287,266,4817b3c22eb996903cd75ed98f574d7db19562e7a51472c7c175c9199f772bfc,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000608,00000608,P48060,266,490592f75970670d33c17c06a0fab80f0c195a3f2427079df220933c26273e87,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000609,00000609,Q5TZF3,266,dffd1647b0afb8a0c05ca5a2e9f9fa9c501f6cc59d40414b136eb0e5e42df33f,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000610,00000610,Q96D21,266,d927137540930e689d002c8411fcdc54597ab9a19b8990a9d107328f3988aaa3,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000611,00000611,P15428,266,896d919bf6539513108fd166c2e2692936d4880644898c00192e4096814984c1,5,folded,False,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000612,00000612,Q30154,266,92beee5ed02f9085bbdc54e9d648ab6a44aacc1d93c577ac14c0335be02bf545,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000613,00000613,P27701,267,de9a6cfaa5ba398a00340c981b0058f26010169f0f74ef672c695e4846b65416,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
